id,name,description,short_description,food_type,is_offer_active,is_variant,base_price,is_outof_stock,status,is_deleted,created_on,updated_on
4994,Aloo Tikki with Chholey,Aloo Tikki with Chholey,Aloo Tikki with Chholey,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
4995,Dal Kachori,Dal Kachori,Dal Kachori,Vegetarian,True,False,25,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
4996,Plain Dhokla,Plain Dhokla,Plain Dhokla,Vegetarian,True,False,199,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
4997,Pyaz Kachori,Pyaz Kachori,Pyaz Kachori,Non-Vegetarian,True,False,29,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
4998,Samosa with Chholey,Samosa with Chholey,Samosa with Chholey,Vegetarian,True,False,65,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
4999,Bedmi Poori with Raita,Bedmi Poori with Raita,Bedmi Poori with Raita,Vegetarian,True,False,109,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5000,Desi Ghee Choley Bhature,Desi Ghee Choley Bhature,Desi Ghee Choley Bhature,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5001,Bhalla Papdi Chaat,Bhalla Papdi Chaat,Bhalla Papdi Chaat,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5002,Dahi Bhalla,Dahi Bhalla,Dahi Bhalla,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5003,Papdi Chaat,Papdi Chaat,Papdi Chaat,Non-Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5004,Raj Kachori,Raj Kachori,Raj Kachori,Non-Vegetarian,True,False,109,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5005,Raj Bhog,Raj Bhog,Raj Bhog,Non-Vegetarian,True,False,50,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5006,Rasgulla,Rasgulla,Rasgulla,Non-Vegetarian,True,False,50,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5007,Gulab Jamun,Gulab Jamun,Gulab Jamun,Non-Vegetarian,True,False,50,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5008,Chocolate Shake,Chocolate Shake,Chocolate Shake,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5009,Cold Coffee,Cold Coffee,Cold Coffee,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5010,Cold Coffee with Ice Cream,Cold Coffee with Ice Cream,Cold Coffee with Ice Cream,Vegetarian,True,False,125,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5011,Cool Breeze Sea,Cool Breeze Sea,Cool Breeze Sea,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5012,Garden Frost Cranberry,Garden Frost Cranberry,Garden Frost Cranberry,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5013,Salted Lassi,Salted Lassi,Salted Lassi,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5014,Sweet Lassi,Sweet Lassi,Sweet Lassi,Non-Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5015,Masala Lemonade,Masala Lemonade,Masala Lemonade,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5016,Strawberry Shake,Strawberry Shake,Strawberry Shake,Non-Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5017,Super Chilled Mojito Mint,Super Chilled Mojito Mint,Super Chilled Mojito Mint,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5018,Sydney Kiwi Mint,Sydney Kiwi Mint,Sydney Kiwi Mint,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5019,Vanilla Shake,Vanilla Shake,Vanilla Shake,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5020,Butterscotch Shake,Butterscotch Shake,Butterscotch Shake,Non-Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5021,Chilly Paneer Dry,Chilly Paneer Dry,Chilly Paneer Dry,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5022,Chilly Chicken Dry,Chilly Chicken Dry,Chilly Chicken Dry,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5023,Veg Manchurian With Chowmein,Veg Manchurian With Chowmein,Veg Manchurian With Chowmein,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5024,Veg Manchrian With Fried Rice,Veg Manchrian With Fried Rice,Veg Manchrian With Fried Rice,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5025,Chilly Paneer With Chowmein,Chilly Paneer With Chowmein,Chilly Paneer With Chowmein,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5026,Chilli Paneer With Fried Rice,Chilli Paneer With Fried Rice,Chilli Paneer With Fried Rice,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5027,Daal Makhani,Daal Makhani,Daal Makhani,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5028,Kadahi Panee,Kadahi Panee,Kadahi Panee,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5029,Paneer Butter Masala,Paneer Butter Masala,Paneer Butter Masala,Vegetarian,True,False,165,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5030,Kadhai Murg,Kadhai Murg,Kadhai Murg,Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5031,Mutton Barra,Mutton Barra,Mutton Barra,Vegetarian,True,False,480,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5032,Dal Fry Rice,Dal Fry Rice,Dal Fry Rice,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5033,Rajma Rice,Rajma Rice,Rajma Rice,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5034,Roti And Veg Of The Day,Roti And Veg Of The Day,Roti And Veg Of The Day,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5035,Special Makhani Tadka Rice,Special Makhani Tadka Rice,Special Makhani Tadka Rice,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5036,Chole Rice,Chole Rice,Chole Rice,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5037,Egg Curry Rice,Egg Curry Rice,Egg Curry Rice,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5038,Chicken Curry Rice,Chicken Curry Rice,Chicken Curry Rice,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5039,Veg Manchurian With Chowmein,Veg Manchurian With Chowmein,Veg Manchurian With Chowmein,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5040,Veg Manchrian With Fried Rice,Veg Manchrian With Fried Rice,Veg Manchrian With Fried Rice,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5041,Chilly Paneer With Chowmein,Chilly Paneer With Chowmein,Chilly Paneer With Chowmein,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5042,Chilli Paneer With Fried Rice,Chilli Paneer With Fried Rice,Chilli Paneer With Fried Rice,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5043,Chicken Manchurian With Chowmein,Chicken Manchurian With Chowmein,Chicken Manchurian With Chowmein,Non-Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5044,Chicken Manchurian With Fried Rice,Chicken Manchurian With Fried Rice,Chicken Manchurian With Fried Rice,Non-Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5045,Chilly Chicken With Chowmein,Chilly Chicken With Chowmein,Chilly Chicken With Chowmein,Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5046,Chilly Chicken With Fried Rice,Chilly Chicken With Fried Rice,Chilly Chicken With Fried Rice,Non-Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5047,Mushroom Achari Tikka,Mushroom Achari Tikka,Mushroom Achari Tikka,Non-Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5048,Mushroom Tikka,Mushroom Tikka,Mushroom Tikka,Vegetarian,True,False,250,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5049,Paneer Achari Tikka,Paneer Achari Tikka,Paneer Achari Tikka,Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5050,Paneer Hariyali Tikka,Paneer Hariyali Tikka,Paneer Hariyali Tikka,Non-Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5051,Paneer Malai Tikka,Paneer Malai Tikka,Paneer Malai Tikka,Non-Vegetarian,True,False,250,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5052,Paneer Tikka,Paneer Tikka,Paneer Tikka,Vegetarian,True,False,220,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5053,Soya Achari Chaap Tikka,Soya Achari Chaap Tikka,Soya Achari Chaap Tikka,Vegetarian,True,False,190,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5054,Soya Chaap Tikka,Soya Chaap Tikka,Soya Chaap Tikka,Non-Vegetarian,True,False,190,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5055,Soya Hariyali Chaap Tikka,Soya Hariyali Chaap Tikka,Soya Hariyali Chaap Tikka,Vegetarian,True,False,190,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5056,Soya Malai Chaap Tikka,Soya Malai Chaap Tikka,Soya Malai Chaap Tikka,Non-Vegetarian,True,False,190,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5057,Tandoori Achari Aloo,Tandoori Achari Aloo,Tandoori Achari Aloo,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5058,Tandoori Bharwan Aloo,Tandoori Bharwan Aloo,Tandoori Bharwan Aloo,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5059,Veg Seekh Kabab,Veg Seekh Kabab,Veg Seekh Kabab,Non-Vegetarian,True,False,220,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5060,Murg Afghani Tikka,Murg Afghani Tikka,Murg Afghani Tikka,Vegetarian,True,False,320,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5061,Murg Malai Tikka,Murg Malai Tikka,Murg Malai Tikka,Vegetarian,True,False,320,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5062,Murg Rashmi Tikka,Murg Rashmi Tikka,Murg Rashmi Tikka,Non-Vegetarian,True,False,320,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5063,Murg Seekh Kabab,Murg Seekh Kabab,Murg Seekh Kabab,Vegetarian,True,False,280,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5064,Murg Tandoori,Murg Tandoori,Murg Tandoori,Vegetarian,True,False,280,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5065,Murg Tangri Kabab,Murg Tangri Kabab,Murg Tangri Kabab,Vegetarian,True,False,250,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5066,Murg Tikka,Murg Tikka,Murg Tikka,Vegetarian,True,False,280,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5067,Mutton Barra,Mutton Barra,Mutton Barra,Non-Vegetarian,True,False,480,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5068,Mutton Malai Tikka,Mutton Malai Tikka,Mutton Malai Tikka,Non-Vegetarian,True,False,480,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5069,Mutton Seekh Kabab,Mutton Seekh Kabab,Mutton Seekh Kabab,Vegetarian,True,False,450,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5070,Mutton Tikka,Mutton Tikka,Mutton Tikka,Non-Vegetarian,True,False,460,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5071,Aloo Gobhi Masala,Aloo Gobhi Masala,Aloo Gobhi Masala,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5072,Bhojpuri Dum Aloo,Bhojpuri Dum Aloo,Bhojpuri Dum Aloo,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5073,Chana Masala,Chana Masala,Chana Masala,Non-Vegetarian,True,False,120,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5074,Cheese Tomato,Cheese Tomato,Cheese Tomato,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5075,Daal Fry Masala,Daal Fry Masala,Daal Fry Masala,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5076,Daal Makhani,Daal Makhani,Daal Makhani,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5077,Daal Tadka Yellow,Daal Tadka Yellow,Daal Tadka Yellow,Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5078,Dhaba Daal Tadka,Dhaba Daal Tadka,Dhaba Daal Tadka,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5079,Jeera Aloo,Jeera Aloo,Jeera Aloo,Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5080,Kadahi Panee,Kadahi Panee,Kadahi Panee,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5081,Kadhi Pakoda,Kadhi Pakoda,Kadhi Pakoda,Vegetarian,True,False,120,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5082,Kashmiri Dum Aloo,Kashmiri Dum Aloo,Kashmiri Dum Aloo,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5083,Malai Kofta,Malai Kofta,Malai Kofta,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5084,Matar Methi Malai,Matar Methi Malai,Matar Methi Malai,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5085,Matar Mushroom,Matar Mushroom,Matar Mushroom,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5086,Matar Paneer,Matar Paneer,Matar Paneer,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5087,Mix Veg,Mix Veg,Mix Veg,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5088,Mushroom Do Pyaza,Mushroom Do Pyaza,Mushroom Do Pyaza,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5089,Mushroom Masala,Mushroom Masala,Mushroom Masala,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5090,Palak Corn,Palak Corn,Palak Corn,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5091,Palak Mushroom,Palak Mushroom,Palak Mushroom,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5092,Palak Paneer,Palak Paneer,Palak Paneer,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5093,Paneer Bhurji,Paneer Bhurji,Paneer Bhurji,Non-Vegetarian,True,False,165,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5094,Paneer Butter Masala,Paneer Butter Masala,Paneer Butter Masala,Vegetarian,True,False,165,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5095,Paneer Dhaniya Adrki,Paneer Dhaniya Adrki,Paneer Dhaniya Adrki,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5096,Paneer Do Pyaza,Paneer Do Pyaza,Paneer Do Pyaza,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5097,Paneer Kali Mirch,Paneer Kali Mirch,Paneer Kali Mirch,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5098,Paneer Lababdar,Paneer Lababdar,Paneer Lababdar,Non-Vegetarian,True,False,175,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5099,Paneer Maharaja,Paneer Maharaja,Paneer Maharaja,Vegetarian,True,False,175,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5100,Paneer Makhani,Paneer Makhani,Paneer Makhani,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5101,Paneer Pasanda,Paneer Pasanda,Paneer Pasanda,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5102,Paneer Takatak,Paneer Takatak,Paneer Takatak,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5103,Paneer Tikka Masala,Paneer Tikka Masala,Paneer Tikka Masala,Vegetarian,True,False,175,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5104,Pindi Chana,Pindi Chana,Pindi Chana,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5105,Rajma Makhani,Rajma Makhani,Rajma Makhani,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5106,Rajma Masala,Rajma Masala,Rajma Masala,Vegetarian,True,False,120,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5107,Shan E Shahi Paneer,Shan E Shahi Paneer,Shan E Shahi Paneer,Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5108,Veg Jalfareji,Veg Jalfareji,Veg Jalfareji,Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5109,Egg Curry,Egg Curry,Egg Curry,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5110,Egg Kadhai Masala,Egg Kadhai Masala,Egg Kadhai Masala,Non-Vegetarian,True,False,191,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5111,Butter Chicken Boneless,Butter Chicken Boneless,Butter Chicken Boneless,Vegetarian,True,False,240,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5112,Butter Chicken,Butter Chicken,Butter Chicken,Non-Vegetarian,True,False,220,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5113,Dahi Wala Chiken,Dahi Wala Chiken,Dahi Wala Chiken,Non-Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5114,Kadhai Murg,Kadhai Murg,Kadhai Murg,Non-Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5115,Murg Dhaniya Adraki,Murg Dhaniya Adraki,Murg Dhaniya Adraki,Non-Vegetarian,True,False,230,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5116,Murg Do Pyaza,Murg Do Pyaza,Murg Do Pyaza,Non-Vegetarian,True,False,250,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
5117,Murg Masala Curry,Murg Masala Curry,Murg Masala Curry,Vegetarian,True,False,250,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
